Date,Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7)
2018-11-08,87.745499,87.774498,82.140503,81.389999,83.276497,83.276497,79.900497,76.521004
2018-11-09,85.621498,87.745499,87.774498,82.140503,81.389999,83.276497,83.276497,79.900497
2018-11-12,81.842499,85.621498,87.745499,87.774498,82.140503,81.389999,83.276497,83.276497
2018-11-13,81.558502,81.842499,85.621498,87.745499,87.774498,82.140503,81.389999,83.276497
2018-11-14,79.9505,81.558502,81.842499,85.621498,87.745499,87.774498,82.140503,81.389999
2018-11-15,80.972,79.9505,81.558502,81.842499,85.621498,87.745499,87.774498,82.140503
2018-11-16,79.670502,80.972,79.9505,81.558502,81.842499,85.621498,87.745499,87.774498
2018-11-19,75.614502,79.670502,80.972,79.9505,81.558502,81.842499,85.621498,87.745499
2018-11-20,74.773003,75.614502,79.670502,80.972,79.9505,81.558502,81.842499,85.621498
2018-11-21,75.836502,74.773003,75.614502,79.670502,80.972,79.9505,81.558502,81.842499
2018-11-23,75.102997,75.836502,74.773003,75.614502,79.670502,80.972,79.9505,81.558502
2018-11-26,79.066498,75.102997,75.836502,74.773003,75.614502,79.670502,80.972,79.9505
2018-11-27,79.070999,79.066498,75.102997,75.836502,74.773003,75.614502,79.670502,80.972
2018-11-28,83.887497,79.070999,79.066498,75.102997,75.836502,74.773003,75.614502,79.670502
2018-11-29,83.678497,83.887497,79.070999,79.066498,75.102997,75.836502,74.773003,75.614502
2018-11-30,84.508499,83.678497,83.887497,79.070999,79.066498,75.102997,75.836502,74.773003
2018-12-03,88.617996,84.508499,83.678497,83.887497,79.070999,79.066498,75.102997,75.836502
2018-12-04,83.419998,88.617996,84.508499,83.678497,83.887497,79.070999,79.066498,75.102997
2018-12-06,84.959503,83.419998,88.617996,84.508499,83.678497,83.887497,79.070999,79.066498
2018-12-07,81.456497,84.959503,83.419998,88.617996,84.508499,83.678497,83.887497,79.070999
2018-12-10,82.051498,81.456497,84.959503,83.419998,88.617996,84.508499,83.678497,83.887497
2018-12-11,82.162003,82.051498,81.456497,84.959503,83.419998,88.617996,84.508499,83.678497
2018-12-12,83.177002,82.162003,82.051498,81.456497,84.959503,83.419998,88.617996,84.508499
2018-12-13,82.918999,83.177002,82.162003,82.051498,81.456497,84.959503,83.419998,88.617996
2018-12-14,79.595497,82.918999,83.177002,82.162003,82.051498,81.456497,84.959503,83.419998
2018-12-17,76.045502,79.595497,82.918999,83.177002,82.162003,82.051498,81.456497,84.959503
2018-12-18,77.573997,76.045502,79.595497,82.918999,83.177002,82.162003,82.051498,81.456497
2018-12-19,74.753998,77.573997,76.045502,79.595497,82.918999,83.177002,82.162003,82.051498
2018-12-20,73.041496,74.753998,77.573997,76.045502,79.595497,82.918999,83.177002,82.162003
2018-12-21,68.872498,73.041496,74.753998,77.573997,76.045502,79.595497,82.918999,83.177002
2018-12-24,67.197998,68.872498,73.041496,74.753998,77.573997,76.045502,79.595497,82.918999
2018-12-26,73.544998,67.197998,68.872498,73.041496,74.753998,77.573997,76.045502,79.595497
2018-12-27,73.082001,73.544998,67.197998,68.872498,73.041496,74.753998,77.573997,76.045502
2018-12-28,73.901001,73.082001,73.544998,67.197998,68.872498,73.041496,74.753998,77.573997
2018-12-31,75.098503,73.901001,73.082001,73.544998,67.197998,68.872498,73.041496,74.753998
2019-01-02,76.956497,75.098503,73.901001,73.082001,73.544998,67.197998,68.872498,73.041496
2019-01-03,75.014,76.956497,75.098503,73.901001,73.082001,73.544998,67.197998,68.872498
2019-01-04,78.769501,75.014,76.956497,75.098503,73.901001,73.082001,73.544998,67.197998
2019-01-07,81.475502,78.769501,75.014,76.956497,75.098503,73.901001,73.082001,73.544998
2019-01-08,82.829002,81.475502,78.769501,75.014,76.956497,75.098503,73.901001,73.082001
2019-01-09,82.971001,82.829002,81.475502,78.769501,75.014,76.956497,75.098503,73.901001
2019-01-10,82.810997,82.971001,82.829002,81.475502,78.769501,75.014,76.956497,75.098503
2019-01-11,82.028,82.810997,82.971001,82.829002,81.475502,78.769501,75.014,76.956497
2019-01-14,80.860497,82.028,82.810997,82.971001,82.829002,81.475502,78.769501,75.014
2019-01-15,83.727997,80.860497,82.028,82.810997,82.971001,82.829002,81.475502,78.769501
2019-01-16,84.189003,83.727997,80.860497,82.028,82.810997,82.971001,82.829002,81.475502
2019-01-17,84.661003,84.189003,83.727997,80.860497,82.028,82.810997,82.971001,82.829002
2019-01-18,84.809998,84.661003,84.189003,83.727997,80.860497,82.028,82.810997,82.971001
2019-01-22,81.608498,84.809998,84.661003,84.189003,83.727997,80.860497,82.028,82.810997
2019-01-23,82.000999,81.608498,84.809998,84.661003,84.189003,83.727997,80.860497,82.028
2019-01-24,82.746498,82.000999,81.608498,84.809998,84.661003,84.189003,83.727997,80.860497
2019-01-25,83.528503,82.746498,82.000999,81.608498,84.809998,84.661003,84.189003,83.727997
2019-01-28,81.894501,83.528503,82.746498,82.000999,81.608498,84.809998,84.661003,84.189003
2019-01-29,79.694,81.894501,83.528503,82.746498,82.000999,81.608498,84.809998,84.661003
2019-01-30,83.5215,79.694,81.894501,83.528503,82.746498,82.000999,81.608498,84.809998
2019-01-31,85.936501,83.5215,79.694,81.894501,83.528503,82.746498,82.000999,81.608498
2019-02-01,81.311501,85.936501,83.5215,79.694,81.894501,83.528503,82.746498,82.000999
2019-02-04,81.665497,81.311501,85.936501,83.5215,79.694,81.894501,83.528503,82.746498
2019-02-05,82.940498,81.665497,81.311501,85.936501,83.5215,79.694,81.894501,83.528503
2019-02-06,82.013,82.940498,81.665497,81.311501,85.936501,83.5215,79.694,81.894501
2019-02-07,80.718498,82.013,82.940498,81.665497,81.311501,85.936501,83.5215,79.694
2019-02-08,79.411003,80.718498,82.013,82.940498,81.665497,81.311501,85.936501,83.5215
2019-02-11,79.550003,79.411003,80.718498,82.013,82.940498,81.665497,81.311501,85.936501
2019-02-12,81.900497,79.550003,79.411003,80.718498,82.013,82.940498,81.665497,81.311501
2019-02-13,82.0,81.900497,79.550003,79.411003,80.718498,82.013,82.940498,81.665497
2019-02-14,81.1325,82.0,81.900497,79.550003,79.411003,80.718498,82.013,82.940498
2019-02-15,80.397499,81.1325,82.0,81.900497,79.550003,79.411003,80.718498,82.013
2019-02-19,81.378998,80.397499,81.1325,82.0,81.900497,79.550003,79.411003,80.718498
2019-02-20,81.105003,81.378998,80.397499,81.1325,82.0,81.900497,79.550003,79.411003
2019-02-21,80.972,81.105003,81.378998,80.397499,81.1325,82.0,81.900497,79.550003
2019-02-22,81.578003,80.972,81.105003,81.378998,80.397499,81.1325,82.0,81.900497
2019-02-25,81.650002,81.578003,80.972,81.105003,81.378998,80.397499,81.1325,82.0
2019-02-26,81.82,81.650002,81.578003,80.972,81.105003,81.378998,80.397499,81.1325
2019-02-27,82.054497,81.82,81.650002,81.578003,80.972,81.105003,81.378998,80.397499
2019-02-28,81.991501,82.054497,81.82,81.650002,81.578003,80.972,81.105003,81.378998
2019-03-01,83.586502,81.991501,82.054497,81.82,81.650002,81.578003,80.972,81.105003
2019-03-04,84.808502,83.586502,81.991501,82.054497,81.82,81.650002,81.578003,80.972
2019-03-05,84.621498,84.808502,83.586502,81.991501,82.054497,81.82,81.650002,81.578003
2019-03-06,83.447502,84.621498,84.808502,83.586502,81.991501,82.054497,81.82,81.650002
2019-03-07,81.297501,83.447502,84.621498,84.808502,83.586502,81.991501,82.054497,81.82
2019-03-08,81.040001,81.297501,83.447502,84.621498,84.808502,83.586502,81.991501,82.054497
2019-03-11,83.530998,81.040001,81.297501,83.447502,84.621498,84.808502,83.586502,81.991501
2019-03-12,83.654999,83.530998,81.040001,81.297501,83.447502,84.621498,84.808502,83.586502
2019-03-13,84.540497,83.654999,83.530998,81.040001,81.297501,83.447502,84.621498,84.808502
2019-03-14,84.310997,84.540497,83.654999,83.530998,81.040001,81.297501,83.447502,84.621498
2019-03-15,85.617996,84.310997,84.540497,83.654999,83.530998,81.040001,81.297501,83.447502
2019-03-18,87.107498,85.617996,84.310997,84.540497,83.654999,83.530998,81.040001,81.297501
2019-03-19,88.092499,87.107498,85.617996,84.310997,84.540497,83.654999,83.530998,81.040001
2019-03-20,89.863503,88.092499,87.107498,85.617996,84.310997,84.540497,83.654999,83.530998
2019-03-21,90.962997,89.863503,88.092499,87.107498,85.617996,84.310997,84.540497,83.654999
2019-03-22,88.238503,90.962997,89.863503,88.092499,87.107498,85.617996,84.310997,84.540497
2019-03-25,88.712997,88.238503,90.962997,89.863503,88.092499,87.107498,85.617996,84.310997
2019-03-26,89.188004,88.712997,88.238503,90.962997,89.863503,88.092499,87.107498,85.617996
2019-03-27,88.285004,89.188004,88.712997,88.238503,90.962997,89.863503,88.092499,87.107498
2019-03-28,88.670998,88.285004,89.188004,88.712997,88.238503,90.962997,89.863503,88.092499
2019-03-29,89.037498,88.670998,88.285004,89.188004,88.712997,88.238503,90.962997,89.863503
2019-04-01,90.709503,89.037498,88.670998,88.285004,89.188004,88.712997,88.238503,90.962997
2019-04-02,90.698997,90.709503,89.037498,88.670998,88.285004,89.188004,88.712997,88.238503
2019-04-03,91.035004,90.698997,90.709503,89.037498,88.670998,88.285004,89.188004,88.712997
2019-04-04,90.943001,91.035004,90.698997,90.709503,89.037498,88.670998,88.285004,89.188004
2019-04-05,91.863998,90.943001,91.035004,90.698997,90.709503,89.037498,88.670998,88.285004
2019-04-08,92.492996,91.863998,90.943001,91.035004,90.698997,90.709503,89.037498,88.670998
2019-04-09,91.792,92.492996,91.863998,90.943001,91.035004,90.698997,90.709503,89.037498
2019-04-10,92.366501,91.792,92.492996,91.863998,90.943001,91.035004,90.698997,90.709503
2019-04-11,92.203499,92.366501,91.792,92.492996,91.863998,90.943001,91.035004,90.698997
2019-04-12,92.153,92.203499,92.366501,91.792,92.492996,91.863998,90.943001,91.035004
2019-04-15,92.2435,92.153,92.203499,92.366501,91.792,92.492996,91.863998,90.943001
2019-04-16,93.152,92.2435,92.153,92.203499,92.366501,91.792,92.492996,91.863998
2019-04-17,93.240997,93.152,92.2435,92.153,92.203499,92.366501,91.792,92.492996
2019-04-18,93.084503,93.240997,93.152,92.2435,92.153,92.203499,92.366501,91.792
2019-04-22,94.365501,93.084503,93.240997,93.152,92.2435,92.153,92.203499,92.366501
2019-04-23,96.188499,94.365501,93.084503,93.240997,93.152,92.2435,92.153,92.203499
2019-04-24,95.087502,96.188499,94.365501,93.084503,93.240997,93.152,92.2435,92.153
2019-04-25,95.112503,95.087502,96.188499,94.365501,93.084503,93.240997,93.152,92.2435
2019-04-26,97.531502,95.112503,95.087502,96.188499,94.365501,93.084503,93.240997,93.152
2019-04-29,96.921501,97.531502,95.112503,95.087502,96.188499,94.365501,93.084503,93.240997
2019-04-30,96.325996,96.921501,97.531502,95.112503,95.087502,96.188499,94.365501,93.084503
2019-05-01,95.575996,96.325996,96.921501,97.531502,95.112503,95.087502,96.188499,94.365501
2019-05-02,95.041,95.575996,96.325996,96.921501,97.531502,95.112503,95.087502,96.188499
2019-05-03,98.123001,95.041,95.575996,96.325996,96.921501,97.531502,95.112503,95.087502
2019-05-06,97.527496,98.123001,95.041,95.575996,96.325996,96.921501,97.531502,95.112503
2019-05-07,96.050003,97.527496,98.123001,95.041,95.575996,96.325996,96.921501,97.531502
2019-05-08,95.888496,96.050003,97.527496,98.123001,95.041,95.575996,96.325996,96.921501
2019-05-09,94.9935,95.888496,96.050003,97.527496,98.123001,95.041,95.575996,96.325996
2019-05-10,94.499001,94.9935,95.888496,96.050003,97.527496,98.123001,95.041,95.575996
2019-05-13,91.134003,94.499001,94.9935,95.888496,96.050003,97.527496,98.123001,95.041
2019-05-14,92.005997,91.134003,94.499001,94.9935,95.888496,96.050003,97.527496,98.123001
2019-05-15,93.557503,92.005997,91.134003,94.499001,94.9935,95.888496,96.050003,97.527496
2019-05-16,95.378502,93.557503,92.005997,91.134003,94.499001,94.9935,95.888496,96.050003
2019-05-17,93.449997,95.378502,93.557503,92.005997,91.134003,94.499001,94.9935,95.888496
2019-05-20,92.948502,93.449997,95.378502,93.557503,92.005997,91.134003,94.499001,94.9935
2019-05-21,92.875999,92.948502,93.449997,95.378502,93.557503,92.005997,91.134003,94.499001
2019-05-22,92.984001,92.875999,92.948502,93.449997,95.378502,93.557503,92.005997,91.134003
2019-05-23,90.774002,92.984001,92.875999,92.948502,93.449997,95.378502,93.557503,92.005997
2019-05-24,91.164001,90.774002,92.984001,92.875999,92.948502,93.449997,95.378502,93.557503
2019-05-28,91.821503,91.164001,90.774002,92.984001,92.875999,92.948502,93.449997,95.378502
2019-05-29,90.959503,91.821503,91.164001,90.774002,92.984001,92.875999,92.948502,93.449997
2019-05-30,90.816002,90.959503,91.821503,91.164001,90.774002,92.984001,92.875999,92.948502
2019-05-31,88.753502,90.816002,90.959503,91.821503,91.164001,90.774002,92.984001,92.875999
2019-06-03,84.634499,88.753502,90.816002,90.959503,91.821503,91.164001,90.774002,92.984001
2019-06-04,86.477997,84.634499,88.753502,90.816002,90.959503,91.821503,91.164001,90.774002
2019-06-05,86.925003,86.477997,84.634499,88.753502,90.816002,90.959503,91.821503,91.164001
2019-06-06,87.718002,86.925003,86.477997,84.634499,88.753502,90.816002,90.959503,91.821503
2019-06-07,90.2015,87.718002,86.925003,86.477997,84.634499,88.753502,90.816002,90.959503
2019-06-10,93.031502,90.2015,87.718002,86.925003,86.477997,84.634499,88.753502,90.816002
2019-06-11,93.184998,93.031502,90.2015,87.718002,86.925003,86.477997,84.634499,88.753502
2019-06-12,92.765999,93.184998,93.031502,90.2015,87.718002,86.925003,86.477997,84.634499
2019-06-13,93.514999,92.765999,93.184998,93.031502,90.2015,87.718002,86.925003,86.477997
2019-06-14,93.483498,93.514999,92.765999,93.184998,93.031502,90.2015,87.718002,86.925003
2019-06-17,94.301498,93.483498,93.514999,92.765999,93.184998,93.031502,90.2015,87.718002
2019-06-18,95.068497,94.301498,93.483498,93.514999,92.765999,93.184998,93.031502,90.2015
2019-06-19,95.439499,95.068497,94.301498,93.483498,93.514999,92.765999,93.184998,93.031502
2019-06-20,95.9095,95.439499,95.068497,94.301498,93.483498,93.514999,92.765999,93.184998
2019-06-21,95.565002,95.9095,95.439499,95.068497,94.301498,93.483498,93.514999,92.765999
2019-06-24,95.695,95.565002,95.9095,95.439499,95.068497,94.301498,93.483498,93.514999
2019-06-25,93.913498,95.695,95.565002,95.9095,95.439499,95.068497,94.301498,93.483498
2019-06-26,94.891502,93.913498,95.695,95.565002,95.9095,95.439499,95.068497,94.301498
2019-06-27,95.213997,94.891502,93.913498,95.695,95.565002,95.9095,95.439499,95.068497
2019-06-28,94.681503,95.213997,94.891502,93.913498,95.695,95.565002,95.9095,95.439499
2019-07-01,96.109497,94.681503,95.213997,94.891502,93.913498,95.695,95.565002,95.9095
2019-07-02,96.7155,96.109497,94.681503,95.213997,94.891502,93.913498,95.695,95.565002
2019-07-03,96.949997,96.7155,96.109497,94.681503,95.213997,94.891502,93.913498,95.695
2019-07-05,97.1455,96.949997,96.7155,96.109497,94.681503,95.213997,94.891502,93.913498
2019-07-08,97.615997,97.1455,96.949997,96.7155,96.109497,94.681503,95.213997,94.891502
2019-07-09,99.415001,97.615997,97.1455,96.949997,96.7155,96.109497,94.681503,95.213997
2019-07-10,100.870499,99.415001,97.615997,97.1455,96.949997,96.7155,96.109497,94.681503
2019-07-11,100.053497,100.870499,99.415001,97.615997,97.1455,96.949997,96.7155,96.109497
2019-07-12,100.550003,100.053497,100.870499,99.415001,97.615997,97.1455,96.949997,96.7155
2019-07-15,101.0495,100.550003,100.053497,100.870499,99.415001,97.615997,97.1455,96.949997
2019-07-16,100.495003,101.0495,100.550003,100.053497,100.870499,99.415001,97.615997,97.1455
2019-07-17,99.601501,100.495003,101.0495,100.550003,100.053497,100.870499,99.415001,97.615997
2019-07-18,98.894997,99.601501,100.495003,101.0495,100.550003,100.053497,100.870499,99.415001
2019-07-19,98.225998,98.894997,99.601501,100.495003,101.0495,100.550003,100.053497,100.870499
2019-07-22,99.281502,98.225998,98.894997,99.601501,100.495003,101.0495,100.550003,100.053497
2019-07-23,99.724503,99.281502,98.225998,98.894997,99.601501,100.495003,101.0495,100.550003
2019-07-24,100.040497,99.724503,99.281502,98.225998,98.894997,99.601501,100.495003,101.0495
2019-07-25,98.691002,100.040497,99.724503,99.281502,98.225998,98.894997,99.601501,100.495003
2019-07-26,97.152496,98.691002,100.040497,99.724503,99.281502,98.225998,98.894997,99.601501
2019-07-29,95.622498,97.152496,98.691002,100.040497,99.724503,99.281502,98.225998,98.894997
2019-07-30,94.926498,95.622498,97.152496,98.691002,100.040497,99.724503,99.281502,98.225998
2019-07-31,93.338997,94.926498,95.622498,97.152496,98.691002,100.040497,99.724503,99.281502
2019-08-01,92.765999,93.338997,94.926498,95.622498,97.152496,98.691002,100.040497,99.724503
2019-08-02,91.162003,92.765999,93.338997,94.926498,95.622498,97.152496,98.691002,100.040497
2019-08-05,88.2565,91.162003,92.765999,93.338997,94.926498,95.622498,97.152496,98.691002
2019-08-06,89.391502,88.2565,91.162003,92.765999,93.338997,94.926498,95.622498,97.152496
2019-08-07,89.669998,89.391502,88.2565,91.162003,92.765999,93.338997,94.926498,95.622498
2019-08-08,91.644501,89.669998,89.391502,88.2565,91.162003,92.765999,93.338997,94.926498
2019-08-09,90.378998,91.644501,89.669998,89.391502,88.2565,91.162003,92.765999,93.338997
2019-08-12,89.246002,90.378998,91.644501,89.669998,89.391502,88.2565,91.162003,92.765999
2019-08-13,91.217003,89.246002,90.378998,91.644501,89.669998,89.391502,88.2565,91.162003
2019-08-14,88.148003,91.217003,89.246002,90.378998,91.644501,89.669998,89.391502,88.2565
2019-08-15,88.806,88.148003,91.217003,89.246002,90.378998,91.644501,89.669998,89.391502
2019-08-16,89.628502,88.806,88.148003,91.217003,89.246002,90.378998,91.644501,89.669998
2019-08-19,90.806,89.628502,88.806,88.148003,91.217003,89.246002,90.378998,91.644501
2019-08-20,90.069,90.806,89.628502,88.806,88.148003,91.217003,89.246002,90.378998
2019-08-21,91.177002,90.069,90.806,89.628502,88.806,88.148003,91.217003,89.246002
2019-08-22,90.233002,91.177002,90.069,90.806,89.628502,88.806,88.148003,91.217003
2019-08-23,87.481003,90.233002,91.177002,90.069,90.806,89.628502,88.806,88.148003
2019-08-26,88.443497,87.481003,90.233002,91.177002,90.069,90.806,89.628502,88.806
2019-08-27,88.091499,88.443497,87.481003,90.233002,91.177002,90.069,90.806,89.628502
2019-08-28,88.212502,88.091499,88.443497,87.481003,90.233002,91.177002,90.069,90.806
2019-08-29,89.32,88.212502,88.091499,88.443497,87.481003,90.233002,91.177002,90.069
2019-08-30,88.814499,89.32,88.212502,88.091499,88.443497,87.481003,90.233002,91.177002
2019-09-03,89.491997,88.814499,89.32,88.212502,88.091499,88.443497,87.481003,90.233002
2019-09-04,90.030998,89.491997,88.814499,89.32,88.212502,88.091499,88.443497,87.481003
2019-09-05,92.036003,90.030998,89.491997,88.814499,89.32,88.212502,88.091499,88.443497
2019-09-06,91.675499,92.036003,90.030998,89.491997,88.814499,89.32,88.212502,88.091499
2019-09-09,91.567497,91.675499,92.036003,90.030998,89.491997,88.814499,89.32,88.212502
2019-09-10,91.027496,91.567497,91.675499,92.036003,90.030998,89.491997,88.814499,89.32
2019-09-11,91.149498,91.027496,91.567497,91.675499,92.036003,90.030998,89.491997,88.814499
2019-09-12,92.177498,91.149498,91.027496,91.567497,91.675499,92.036003,90.030998,89.491997
2019-09-13,91.967003,92.177498,91.149498,91.027496,91.567497,91.675499,92.036003,90.030998
2019-09-16,90.391998,91.967003,92.177498,91.149498,91.027496,91.567497,91.675499,92.036003
2019-09-17,91.127502,90.391998,91.967003,92.177498,91.149498,91.027496,91.567497,91.675499
2019-09-18,90.873001,91.127502,90.391998,91.967003,92.177498,91.149498,91.027496,91.567497
2019-09-19,91.074997,90.873001,91.127502,90.391998,91.967003,92.177498,91.149498,91.027496
2019-09-20,89.708,91.074997,90.873001,91.127502,90.391998,91.967003,92.177498,91.149498
2019-09-23,89.264999,89.708,91.074997,90.873001,91.127502,90.391998,91.967003,92.177498
2019-09-24,87.080498,89.264999,89.708,91.074997,90.873001,91.127502,90.391998,91.967003
2019-09-25,88.416496,87.080498,89.264999,89.708,91.074997,90.873001,91.127502,90.391998
2019-09-26,86.991997,88.416496,87.080498,89.264999,89.708,91.074997,90.873001,91.127502
2019-09-27,86.272499,86.991997,88.416496,87.080498,89.264999,89.708,91.074997,90.873001
2019-09-30,86.795502,86.272499,86.991997,88.416496,87.080498,89.264999,89.708,91.074997
2019-10-01,86.782501,86.795502,86.272499,86.991997,88.416496,87.080498,89.264999,89.708
2019-10-02,85.661499,86.782501,86.795502,86.272499,86.991997,88.416496,87.080498,89.264999
2019-10-03,86.221001,85.661499,86.782501,86.795502,86.272499,86.991997,88.416496,87.080498
2019-10-04,86.982498,86.221001,85.661499,86.782501,86.795502,86.272499,86.991997,88.416496
2019-10-07,86.633003,86.982498,86.221001,85.661499,86.782501,86.795502,86.272499,86.991997
2019-10-08,85.275497,86.633003,86.982498,86.221001,85.661499,86.782501,86.795502,86.272499
2019-10-09,86.099503,85.275497,86.633003,86.982498,86.221001,85.661499,86.782501,86.795502
2019-10-10,86.013,86.099503,85.275497,86.633003,86.982498,86.221001,85.661499,86.782501
2019-10-11,86.596001,86.013,86.099503,85.275497,86.633003,86.982498,86.221001,85.661499
2019-10-14,86.821503,86.596001,86.013,86.099503,85.275497,86.633003,86.982498,86.221001
2019-10-15,88.369003,86.821503,86.596001,86.013,86.099503,85.275497,86.633003,86.982498
2019-10-16,88.871498,88.369003,86.821503,86.596001,86.013,86.099503,85.275497,86.633003
2019-10-17,89.374001,88.871498,88.369003,86.821503,86.596001,86.013,86.099503,85.275497
2019-10-18,87.875504,89.374001,88.871498,88.369003,86.821503,86.596001,86.013,86.099503
2019-10-21,89.282997,87.875504,89.374001,88.871498,88.369003,86.821503,86.596001,86.013
2019-10-22,88.286499,89.282997,87.875504,89.374001,88.871498,88.369003,86.821503,86.596001
2019-10-23,88.108498,88.286499,89.282997,87.875504,89.374001,88.871498,88.369003,86.821503
2019-10-24,89.039001,88.108498,88.286499,89.282997,87.875504,89.374001,88.871498,88.369003
2019-10-25,88.066498,89.039001,88.108498,88.286499,89.282997,87.875504,89.374001,88.871498
2019-10-28,88.853996,88.066498,89.039001,88.108498,88.286499,89.282997,87.875504,89.374001
2019-10-29,88.135498,88.853996,88.066498,89.039001,88.108498,88.286499,89.282997,87.875504
2019-10-30,88.999496,88.135498,88.853996,88.066498,89.039001,88.108498,88.286499,89.282997
2019-10-31,88.833,88.999496,88.135498,88.853996,88.066498,89.039001,88.108498,88.286499
2019-11-01,89.571999,88.833,88.999496,88.135498,88.853996,88.066498,89.039001,88.108498
2019-11-04,90.233002,89.571999,88.833,88.999496,88.135498,88.853996,88.066498,89.039001
2019-11-05,90.085503,90.233002,89.571999,88.833,88.999496,88.135498,88.853996,88.066498
2019-11-06,89.788498,90.085503,90.233002,89.571999,88.833,88.999496,88.135498,88.853996
2019-11-07,89.410004,89.788498,90.085503,90.233002,89.571999,88.833,88.999496,88.135498
2019-11-08,89.293999,89.410004,89.788498,90.085503,90.233002,89.571999,88.833,88.999496
2019-11-11,88.582497,89.293999,89.410004,89.788498,90.085503,90.233002,89.571999,88.833
2019-11-12,88.900002,88.582497,89.293999,89.410004,89.788498,90.085503,90.233002,89.571999
2019-11-13,87.655502,88.900002,88.582497,89.293999,89.410004,89.788498,90.085503,90.233002
2019-11-14,87.730003,87.655502,88.900002,88.582497,89.293999,89.410004,89.788498,90.085503
2019-11-15,86.974503,87.730003,87.655502,88.900002,88.582497,89.293999,89.410004,89.788498
2019-11-18,87.626503,86.974503,87.730003,87.655502,88.900002,88.582497,89.293999,89.410004
2019-11-19,87.639503,87.626503,86.974503,87.730003,87.655502,88.900002,88.582497,89.293999
2019-11-20,87.276497,87.639503,87.626503,86.974503,87.730003,87.655502,88.900002,88.582497
2019-11-21,86.735497,87.276497,87.639503,87.626503,86.974503,87.730003,87.655502,88.900002
2019-11-22,87.286003,86.735497,87.276497,87.639503,87.626503,86.974503,87.730003,87.655502
2019-11-25,88.692001,87.286003,86.735497,87.276497,87.639503,87.626503,86.974503,87.730003
2019-11-26,89.847,88.692001,87.286003,86.735497,87.276497,87.639503,87.626503,86.974503
2019-11-27,90.925499,89.847,88.692001,87.286003,86.735497,87.276497,87.639503,87.626503
2019-11-29,90.040001,90.925499,89.847,88.692001,87.286003,86.735497,87.276497,87.639503
2019-12-02,89.080002,90.040001,90.925499,89.847,88.692001,87.286003,86.735497,87.276497
2019-12-03,88.498001,89.080002,90.040001,90.925499,89.847,88.692001,87.286003,86.735497
2019-12-04,88.0345,88.498001,89.080002,90.040001,90.925499,89.847,88.692001,87.286003
2019-12-05,87.024002,88.0345,88.498001,89.080002,90.040001,90.925499,89.847,88.692001
2019-12-06,87.580002,87.024002,88.0345,88.498001,89.080002,90.040001,90.925499,89.847
2019-12-09,87.475502,87.580002,87.024002,88.0345,88.498001,89.080002,90.040001,90.925499
2019-12-10,86.960503,87.475502,87.580002,87.024002,88.0345,88.498001,89.080002,90.040001
2019-12-11,87.435997,86.960503,87.475502,87.580002,87.024002,88.0345,88.498001,89.080002
2019-12-12,88.016502,87.435997,86.960503,87.475502,87.580002,87.024002,88.0345,88.498001
2019-12-13,88.046997,88.016502,87.435997,86.960503,87.475502,87.580002,87.024002,88.0345
2019-12-16,88.460503,88.046997,88.016502,87.435997,86.960503,87.475502,87.580002,87.024002
2019-12-17,89.532997,88.460503,88.046997,88.016502,87.435997,86.960503,87.475502,87.580002
2019-12-18,89.2015,89.532997,88.460503,88.046997,88.016502,87.435997,86.960503,87.475502
2019-12-19,89.613998,89.2015,89.532997,88.460503,88.046997,88.016502,87.435997,86.960503
2019-12-20,89.324997,89.613998,89.2015,89.532997,88.460503,88.046997,88.016502,87.435997
2019-12-23,89.650002,89.324997,89.613998,89.2015,89.532997,88.460503,88.046997,88.016502
2019-12-24,89.460503,89.650002,89.324997,89.613998,89.2015,89.532997,88.460503,88.046997
2019-12-26,93.438499,89.460503,89.650002,89.324997,89.613998,89.2015,89.532997,88.460503
2019-12-27,93.489998,93.438499,89.460503,89.650002,89.324997,89.613998,89.2015,89.532997
2019-12-30,92.344498,93.489998,93.438499,89.460503,89.650002,89.324997,89.613998,89.2015
2019-12-31,92.391998,92.344498,93.489998,93.438499,89.460503,89.650002,89.324997,89.613998
2020-01-02,94.900497,92.391998,92.344498,93.489998,93.438499,89.460503,89.650002,89.324997
2020-01-03,93.748497,94.900497,92.391998,92.344498,93.489998,93.438499,89.460503,89.650002
2020-01-06,95.143997,93.748497,94.900497,92.391998,92.344498,93.489998,93.438499,89.460503
2020-01-07,95.343002,95.143997,93.748497,94.900497,92.391998,92.344498,93.489998,93.438499
2020-01-08,94.598503,95.343002,95.143997,93.748497,94.900497,92.391998,92.344498,93.489998
2020-01-09,95.052498,94.598503,95.343002,95.143997,93.748497,94.900497,92.391998,92.344498
2020-01-10,94.157997,95.052498,94.598503,95.343002,95.143997,93.748497,94.900497,92.391998
2020-01-13,94.565002,94.157997,95.052498,94.598503,95.343002,95.143997,93.748497,94.900497
2020-01-14,93.472,94.565002,94.157997,95.052498,94.598503,95.343002,95.143997,93.748497
2020-01-15,93.100998,93.472,94.565002,94.157997,95.052498,94.598503,95.343002,95.143997
2020-01-16,93.897003,93.100998,93.472,94.565002,94.157997,95.052498,94.598503,95.343002
2020-01-17,93.236,93.897003,93.100998,93.472,94.565002,94.157997,95.052498,94.598503
2020-01-21,94.599998,93.236,93.897003,93.100998,93.472,94.565002,94.157997,95.052498
